"contract_id","run_role","unit_id","dataset_scope","seed","representation_id","panel_id","fit_cells","selected_cells","selected_cell_sha256","panel_genes","panel_sha256","values_finite","zero_variance_gene_count","minimum_gene_sd","correlation_chord_valid","matrix_sha256","distance_sha256","sct_seconds","sct_warning_count","sct_warning_sha256","residual_seconds","total_elapsed_seconds","persistence_computed","landscapes_computed","clustering_computed","fusion_computed","outcome_label_state","biological_outcomes_computed"
"mv08o_residual_source_sentinel_v1","primary","SRA742961_SRS3565197","internal124",20260805,"sct_data_all_qc_fit_selected384","exact500",11475,384,"bf9e78949448c34b645fb456b076b388a58a598f73546ea0de235aeda9a585bf",500,"48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",TRUE,0,0.155050913316934,TRUE,"de9b78616ab8c808d1bb3a8864c94095e5e3cf3ed7c1b13ccdd0781d6be05765","e133925b6b0913d4f0ca51568e68d8fdcebece99a55c584f9b76c373b5f93b96",443.99,735,"1f0ebe7383f6998116af92c3ccb0b6f66400c79cd62cc552284ecbfe1d89ea16",8.23099999999999,452.526,FALSE,FALSE,FALSE,FALSE,"closed",FALSE
"mv08o_residual_source_sentinel_v1","primary","SRA742961_SRS3565197","internal124",20260805,"sct_pearson_residual_all_qc_fit_selected384","exact500",11475,384,"bf9e78949448c34b645fb456b076b388a58a598f73546ea0de235aeda9a585bf",500,"48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",TRUE,0,0.762166750659633,TRUE,"d668a981e030e14b89348f48737c0b57e900c9daa2b8fba1381a841432fce416","e7e719014990049a0a7258a22d43a61d756cd6e578d3e5931a9912fea26e5cb9",443.99,735,"1f0ebe7383f6998116af92c3ccb0b6f66400c79cd62cc552284ecbfe1d89ea16",8.23099999999999,452.662,FALSE,FALSE,FALSE,FALSE,"closed",FALSE
"mv08o_residual_source_sentinel_v1","primary","SRA742961_SRS3565197","internal124",20260806,"sct_data_all_qc_fit_selected384","exact500",11475,384,"a3fddc1293c28e5565009662b41e33fdd6cc7758c988edb5311c84b27db9ffc1",500,"48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",TRUE,0,0.204474045790431,TRUE,"e9f273bf776513a530230bf63dc054a3e83d6867e11b6e25f2e378e17d51106f","dcc0b91e7fb93f04d53d258ae085704d578eed1ef9046b1f3b08566a9dbd5a90",443.99,735,"1f0ebe7383f6998116af92c3ccb0b6f66400c79cd62cc552284ecbfe1d89ea16",8.23099999999999,452.791,FALSE,FALSE,FALSE,FALSE,"closed",FALSE
"mv08o_residual_source_sentinel_v1","primary","SRA742961_SRS3565197","internal124",20260806,"sct_pearson_residual_all_qc_fit_selected384","exact500",11475,384,"a3fddc1293c28e5565009662b41e33fdd6cc7758c988edb5311c84b27db9ffc1",500,"48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",TRUE,0,0.755666179092109,TRUE,"24458271a836a5e81ccb3d82df759140b7f42cd983bb4500636bda71bafc75f1","7a1296f8babf93319d3840a3789b949d85637b12329cc6b880278569c322960f",443.99,735,"1f0ebe7383f6998116af92c3ccb0b6f66400c79cd62cc552284ecbfe1d89ea16",8.23099999999999,452.925,FALSE,FALSE,FALSE,FALSE,"closed",FALSE
"mv08o_residual_source_sentinel_v1","primary","SRA742961_SRS3565197","internal124",20260807,"sct_data_all_qc_fit_selected384","exact500",11475,384,"5831e8a171827282c13612e30c3b1dcea558255dd9c5ae7aedf2a69d73463e59",500,"48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",TRUE,0,0.195497140666027,TRUE,"b3b980ccbac28862f0c961f453313d0959a0697139326b063bbf7e29ab6cc381","6edf3479b19b99307a9d549fe63dceb01d47b308f1852e3b856cc7d322836ee2",443.99,735,"1f0ebe7383f6998116af92c3ccb0b6f66400c79cd62cc552284ecbfe1d89ea16",8.23099999999999,453.054,FALSE,FALSE,FALSE,FALSE,"closed",FALSE
"mv08o_residual_source_sentinel_v1","primary","SRA742961_SRS3565197","internal124",20260807,"sct_pearson_residual_all_qc_fit_selected384","exact500",11475,384,"5831e8a171827282c13612e30c3b1dcea558255dd9c5ae7aedf2a69d73463e59",500,"48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",TRUE,0,0.729070471489927,TRUE,"e5b8ca8ca724699ec596a4039e85f4b1a8ac2183697d603a1de3d1bcae36c6f5","1f0429008599e83d62f9294d17b148182e1a08178528ac105c952e1211a0b799",443.99,735,"1f0ebe7383f6998116af92c3ccb0b6f66400c79cd62cc552284ecbfe1d89ea16",8.23099999999999,453.187,FALSE,FALSE,FALSE,FALSE,"closed",FALSE
"mv08o_residual_source_sentinel_v1","primary","SRA742961_SRS3565197","internal124",20260808,"sct_data_all_qc_fit_selected384","exact500",11475,384,"ab37aa09148f602b3c4759e108280e91a3a1c4bbbc192c04133b43c70dca56c2",500,"48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",TRUE,0,0.169897351352442,TRUE,"a9f9ea058cf75adda8f04c56b64042c05fac12f1367b07b9b821a9da9a6519f0","d70b6932a2296147eee136d4fa7aca9cdc06a8d7961952bb96fa8844fd16653a",443.99,735,"1f0ebe7383f6998116af92c3ccb0b6f66400c79cd62cc552284ecbfe1d89ea16",8.23099999999999,453.316,FALSE,FALSE,FALSE,FALSE,"closed",FALSE
"mv08o_residual_source_sentinel_v1","primary","SRA742961_SRS3565197","internal124",20260808,"sct_pearson_residual_all_qc_fit_selected384","exact500",11475,384,"ab37aa09148f602b3c4759e108280e91a3a1c4bbbc192c04133b43c70dca56c2",500,"48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",TRUE,0,0.744119683603346,TRUE,"f60d0c7a02e195ac90de2f293c285336462f3ea69fb747d9d738c2c254f9e7b5","9bbe7f897d6c107a8a09e16d3af2c6f423b96d5f15f41c07fd74207010ef933b",443.99,735,"1f0ebe7383f6998116af92c3ccb0b6f66400c79cd62cc552284ecbfe1d89ea16",8.23099999999999,453.45,FALSE,FALSE,FALSE,FALSE,"closed",FALSE
"mv08o_residual_source_sentinel_v1","primary","SRA742961_SRS3565197","internal124",20260809,"sct_data_all_qc_fit_selected384","exact500",11475,384,"83856d8853e595b405f7522e26cd009870a3f482d72ce9e81729ba815ceff158",500,"48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",TRUE,0,0.155050913316934,TRUE,"c3d94e3a9b5a164d6e27e501e6651cfadabd81968771ff9db4e6a17712014a9c","a82f0db19c04b9a57a30b39f945cc5db560a1a4cb0673d60a97f3d27b0c6e7b9",443.99,735,"1f0ebe7383f6998116af92c3ccb0b6f66400c79cd62cc552284ecbfe1d89ea16",8.23099999999999,453.578,FALSE,FALSE,FALSE,FALSE,"closed",FALSE
"mv08o_residual_source_sentinel_v1","primary","SRA742961_SRS3565197","internal124",20260809,"sct_pearson_residual_all_qc_fit_selected384","exact500",11475,384,"83856d8853e595b405f7522e26cd009870a3f482d72ce9e81729ba815ceff158",500,"48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",TRUE,0,0.760444440535498,TRUE,"04dd69a30875f8ff1364a0db8a6e632e731aaabee90da602776c50b30b66fcc8","593fd8051a393178238bc134581ec782c081c567ddeb090e659c3d3287c2c1eb",443.99,735,"1f0ebe7383f6998116af92c3ccb0b6f66400c79cd62cc552284ecbfe1d89ea16",8.23099999999999,453.71,FALSE,FALSE,FALSE,FALSE,"closed",FALSE
"mv08o_residual_source_sentinel_v1","primary","HCA_BM_002","external8",20260805,"sct_data_all_qc_fit_selected384","exact500",4614,384,"805754d02690e40834a6bca5e3ad268e81c56fdc200b5135e25b17ef68ff2c1f",500,"48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",TRUE,1,0,FALSE,"ed92760d1cb92de7425a4e2c225b2e06a0170d61bed2636cc31f0e3bd442bd79","",553.39,549,"85b3c8df07c7859d19f3ad0590bbe2f6007bcf12c39054ff3e0932f1a2c92afc",2.08299999999997,555.556,FALSE,FALSE,FALSE,FALSE,"closed",FALSE
"mv08o_residual_source_sentinel_v1","primary","HCA_BM_002","external8",20260805,"sct_data_all_qc_fit_selected384","common475",4614,384,"805754d02690e40834a6bca5e3ad268e81c56fdc200b5135e25b17ef68ff2c1f",475,"48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",TRUE,0,0.115774048492087,TRUE,"f4e2f97fc0d3ab1e7bb5308651225b2355436f8b5c91aaa217dc85186b6f4a5f","e78bf3ff3c579d718c3e5ab768af72b855e473a77aa5d55d9c561adf0a67a281",553.39,549,"85b3c8df07c7859d19f3ad0590bbe2f6007bcf12c39054ff3e0932f1a2c92afc",2.08299999999997,555.677,FALSE,FALSE,FALSE,FALSE,"closed",FALSE
"mv08o_residual_source_sentinel_v1","primary","HCA_BM_002","external8",20260805,"sct_pearson_residual_all_qc_fit_selected384","exact500",4614,384,"805754d02690e40834a6bca5e3ad268e81c56fdc200b5135e25b17ef68ff2c1f",500,"48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",TRUE,0,0.25921939105702,TRUE,"4915fe30032f5ed10eb74aefed387042431219cfae7471660ed5c0eec440c8b8","318ef2fc46ee1ebf2691ce42650708b87d8bec9d3afab714676108b62b33f6e9",553.39,549,"85b3c8df07c7859d19f3ad0590bbe2f6007bcf12c39054ff3e0932f1a2c92afc",2.08299999999997,555.833,FALSE,FALSE,FALSE,FALSE,"closed",FALSE
"mv08o_residual_source_sentinel_v1","primary","HCA_BM_002","external8",20260805,"sct_pearson_residual_all_qc_fit_selected384","common475",4614,384,"805754d02690e40834a6bca5e3ad268e81c56fdc200b5135e25b17ef68ff2c1f",475,"48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",TRUE,0,0.663889891868222,TRUE,"c2ab94713e01f5a77847c86222c0abd8333cece0117c6897c95f94e27d3194a6","0ad9093e53e264edbc9e0f0b5dfa3d52c3b6f79447d29335dd2508bfedcdcfba",553.39,549,"85b3c8df07c7859d19f3ad0590bbe2f6007bcf12c39054ff3e0932f1a2c92afc",2.08299999999997,555.952,FALSE,FALSE,FALSE,FALSE,"closed",FALSE
"mv08o_residual_source_sentinel_v1","repeat","SRA742961_SRS3565197","internal124",20260805,"sct_data_all_qc_fit_selected384","exact500",11475,384,"bf9e78949448c34b645fb456b076b388a58a598f73546ea0de235aeda9a585bf",500,"48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",TRUE,0,0.155050913316934,TRUE,"de9b78616ab8c808d1bb3a8864c94095e5e3cf3ed7c1b13ccdd0781d6be05765","e133925b6b0913d4f0ca51568e68d8fdcebece99a55c584f9b76c373b5f93b96",451.017,735,"1f0ebe7383f6998116af92c3ccb0b6f66400c79cd62cc552284ecbfe1d89ea16",8.50700000000001,459.834,FALSE,FALSE,FALSE,FALSE,"closed",FALSE
"mv08o_residual_source_sentinel_v1","repeat","SRA742961_SRS3565197","internal124",20260805,"sct_pearson_residual_all_qc_fit_selected384","exact500",11475,384,"bf9e78949448c34b645fb456b076b388a58a598f73546ea0de235aeda9a585bf",500,"48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",TRUE,0,0.762166750659633,TRUE,"d668a981e030e14b89348f48737c0b57e900c9daa2b8fba1381a841432fce416","e7e719014990049a0a7258a22d43a61d756cd6e578d3e5931a9912fea26e5cb9",451.017,735,"1f0ebe7383f6998116af92c3ccb0b6f66400c79cd62cc552284ecbfe1d89ea16",8.50700000000001,460.032,FALSE,FALSE,FALSE,FALSE,"closed",FALSE
"mv08o_residual_source_sentinel_v1","repeat","SRA742961_SRS3565197","internal124",20260806,"sct_data_all_qc_fit_selected384","exact500",11475,384,"a3fddc1293c28e5565009662b41e33fdd6cc7758c988edb5311c84b27db9ffc1",500,"48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",TRUE,0,0.204474045790431,TRUE,"e9f273bf776513a530230bf63dc054a3e83d6867e11b6e25f2e378e17d51106f","dcc0b91e7fb93f04d53d258ae085704d578eed1ef9046b1f3b08566a9dbd5a90",451.017,735,"1f0ebe7383f6998116af92c3ccb0b6f66400c79cd62cc552284ecbfe1d89ea16",8.50700000000001,460.21,FALSE,FALSE,FALSE,FALSE,"closed",FALSE
"mv08o_residual_source_sentinel_v1","repeat","SRA742961_SRS3565197","internal124",20260806,"sct_pearson_residual_all_qc_fit_selected384","exact500",11475,384,"a3fddc1293c28e5565009662b41e33fdd6cc7758c988edb5311c84b27db9ffc1",500,"48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",TRUE,0,0.755666179092109,TRUE,"24458271a836a5e81ccb3d82df759140b7f42cd983bb4500636bda71bafc75f1","7a1296f8babf93319d3840a3789b949d85637b12329cc6b880278569c322960f",451.017,735,"1f0ebe7383f6998116af92c3ccb0b6f66400c79cd62cc552284ecbfe1d89ea16",8.50700000000001,460.4,FALSE,FALSE,FALSE,FALSE,"closed",FALSE
"mv08o_residual_source_sentinel_v1","repeat","SRA742961_SRS3565197","internal124",20260807,"sct_data_all_qc_fit_selected384","exact500",11475,384,"5831e8a171827282c13612e30c3b1dcea558255dd9c5ae7aedf2a69d73463e59",500,"48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",TRUE,0,0.195497140666027,TRUE,"b3b980ccbac28862f0c961f453313d0959a0697139326b063bbf7e29ab6cc381","6edf3479b19b99307a9d549fe63dceb01d47b308f1852e3b856cc7d322836ee2",451.017,735,"1f0ebe7383f6998116af92c3ccb0b6f66400c79cd62cc552284ecbfe1d89ea16",8.50700000000001,460.578,FALSE,FALSE,FALSE,FALSE,"closed",FALSE
"mv08o_residual_source_sentinel_v1","repeat","SRA742961_SRS3565197","internal124",20260807,"sct_pearson_residual_all_qc_fit_selected384","exact500",11475,384,"5831e8a171827282c13612e30c3b1dcea558255dd9c5ae7aedf2a69d73463e59",500,"48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",TRUE,0,0.729070471489927,TRUE,"e5b8ca8ca724699ec596a4039e85f4b1a8ac2183697d603a1de3d1bcae36c6f5","1f0429008599e83d62f9294d17b148182e1a08178528ac105c952e1211a0b799",451.017,735,"1f0ebe7383f6998116af92c3ccb0b6f66400c79cd62cc552284ecbfe1d89ea16",8.50700000000001,460.72,FALSE,FALSE,FALSE,FALSE,"closed",FALSE
"mv08o_residual_source_sentinel_v1","repeat","SRA742961_SRS3565197","internal124",20260808,"sct_data_all_qc_fit_selected384","exact500",11475,384,"ab37aa09148f602b3c4759e108280e91a3a1c4bbbc192c04133b43c70dca56c2",500,"48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",TRUE,0,0.169897351352442,TRUE,"a9f9ea058cf75adda8f04c56b64042c05fac12f1367b07b9b821a9da9a6519f0","d70b6932a2296147eee136d4fa7aca9cdc06a8d7961952bb96fa8844fd16653a",451.017,735,"1f0ebe7383f6998116af92c3ccb0b6f66400c79cd62cc552284ecbfe1d89ea16",8.50700000000001,460.847,FALSE,FALSE,FALSE,FALSE,"closed",FALSE
"mv08o_residual_source_sentinel_v1","repeat","SRA742961_SRS3565197","internal124",20260808,"sct_pearson_residual_all_qc_fit_selected384","exact500",11475,384,"ab37aa09148f602b3c4759e108280e91a3a1c4bbbc192c04133b43c70dca56c2",500,"48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",TRUE,0,0.744119683603346,TRUE,"f60d0c7a02e195ac90de2f293c285336462f3ea69fb747d9d738c2c254f9e7b5","9bbe7f897d6c107a8a09e16d3af2c6f423b96d5f15f41c07fd74207010ef933b",451.017,735,"1f0ebe7383f6998116af92c3ccb0b6f66400c79cd62cc552284ecbfe1d89ea16",8.50700000000001,460.979,FALSE,FALSE,FALSE,FALSE,"closed",FALSE
"mv08o_residual_source_sentinel_v1","repeat","SRA742961_SRS3565197","internal124",20260809,"sct_data_all_qc_fit_selected384","exact500",11475,384,"83856d8853e595b405f7522e26cd009870a3f482d72ce9e81729ba815ceff158",500,"48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",TRUE,0,0.155050913316934,TRUE,"c3d94e3a9b5a164d6e27e501e6651cfadabd81968771ff9db4e6a17712014a9c","a82f0db19c04b9a57a30b39f945cc5db560a1a4cb0673d60a97f3d27b0c6e7b9",451.017,735,"1f0ebe7383f6998116af92c3ccb0b6f66400c79cd62cc552284ecbfe1d89ea16",8.50700000000001,461.105,FALSE,FALSE,FALSE,FALSE,"closed",FALSE
"mv08o_residual_source_sentinel_v1","repeat","SRA742961_SRS3565197","internal124",20260809,"sct_pearson_residual_all_qc_fit_selected384","exact500",11475,384,"83856d8853e595b405f7522e26cd009870a3f482d72ce9e81729ba815ceff158",500,"48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",TRUE,0,0.760444440535498,TRUE,"04dd69a30875f8ff1364a0db8a6e632e731aaabee90da602776c50b30b66fcc8","593fd8051a393178238bc134581ec782c081c567ddeb090e659c3d3287c2c1eb",451.017,735,"1f0ebe7383f6998116af92c3ccb0b6f66400c79cd62cc552284ecbfe1d89ea16",8.50700000000001,461.239,FALSE,FALSE,FALSE,FALSE,"closed",FALSE
"mv08o_residual_source_sentinel_v1","repeat","HCA_BM_002","external8",20260805,"sct_data_all_qc_fit_selected384","exact500",4614,384,"805754d02690e40834a6bca5e3ad268e81c56fdc200b5135e25b17ef68ff2c1f",500,"48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",TRUE,1,0,FALSE,"ed92760d1cb92de7425a4e2c225b2e06a0170d61bed2636cc31f0e3bd442bd79","",558.755,549,"85b3c8df07c7859d19f3ad0590bbe2f6007bcf12c39054ff3e0932f1a2c92afc",2.14299999999992,560.977,FALSE,FALSE,FALSE,FALSE,"closed",FALSE
"mv08o_residual_source_sentinel_v1","repeat","HCA_BM_002","external8",20260805,"sct_data_all_qc_fit_selected384","common475",4614,384,"805754d02690e40834a6bca5e3ad268e81c56fdc200b5135e25b17ef68ff2c1f",475,"48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",TRUE,0,0.115774048492087,TRUE,"f4e2f97fc0d3ab1e7bb5308651225b2355436f8b5c91aaa217dc85186b6f4a5f","e78bf3ff3c579d718c3e5ab768af72b855e473a77aa5d55d9c561adf0a67a281",558.755,549,"85b3c8df07c7859d19f3ad0590bbe2f6007bcf12c39054ff3e0932f1a2c92afc",2.14299999999992,561.094,FALSE,FALSE,FALSE,FALSE,"closed",FALSE
"mv08o_residual_source_sentinel_v1","repeat","HCA_BM_002","external8",20260805,"sct_pearson_residual_all_qc_fit_selected384","exact500",4614,384,"805754d02690e40834a6bca5e3ad268e81c56fdc200b5135e25b17ef68ff2c1f",500,"48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",TRUE,0,0.25921939105702,TRUE,"4915fe30032f5ed10eb74aefed387042431219cfae7471660ed5c0eec440c8b8","318ef2fc46ee1ebf2691ce42650708b87d8bec9d3afab714676108b62b33f6e9",558.755,549,"85b3c8df07c7859d19f3ad0590bbe2f6007bcf12c39054ff3e0932f1a2c92afc",2.14299999999992,561.221,FALSE,FALSE,FALSE,FALSE,"closed",FALSE
