"contract_id","comparison_order","dataset_scope","contrast_id","seed","homology_dimension","left_stack","right_stack","unordered_pairs","metrics","interpretation","authorization_state","outcome_label_state","biological_outcomes_computed","axis_policy","left_catalog_order","right_catalog_order","view_kind","distance_transform","dimension_policy","pair_axis_policy","input_ready","blocked_reason","clustering_jobs","fusion_jobs"
"mv08zv_distance_comparison_queue_v1",21,"internal124","net_migration_effect",20260806,"H1","existing_selectedfit_data_exact500","allqc_residual_exact500",7626,"pearson;spearman;nonnegative_scale;relative_stress;left_right_median;median_abs_scaled_change;p95_abs_scaled_change;mean_median_p10_neighbor_overlap;input_output_hashes","descriptive_no_equivalence_or_biological_claim","closed_pending_mv08zv_correction_closure","closed",FALSE,"same_internal_sample_seed_axis_required",4,26,"gene_topology_v1","sqrt_exact_squared_L2","H0_H1_separate_no_combination","same_124_units_same_seed_7626_unordered_pairs",TRUE,"none",0,0
"mv08zv_distance_comparison_queue_v1",22,"internal124","fit_scope_effect",20260807,"H1","existing_selectedfit_data_exact500","allqc_data_exact500",7626,"pearson;spearman;nonnegative_scale;relative_stress;left_right_median;median_abs_scaled_change;p95_abs_scaled_change;mean_median_p10_neighbor_overlap;input_output_hashes","descriptive_no_equivalence_or_biological_claim","closed_pending_mv08zv_correction_closure","closed",FALSE,"same_internal_sample_seed_axis_required",6,16,"gene_topology_v1","sqrt_exact_squared_L2","H0_H1_separate_no_combination","same_124_units_same_seed_7626_unordered_pairs",TRUE,"none",0,0
"mv08zv_distance_comparison_queue_v1",23,"internal124","layer_effect",20260807,"H1","allqc_data_exact500","allqc_residual_exact500",7626,"pearson;spearman;nonnegative_scale;relative_stress;left_right_median;median_abs_scaled_change;p95_abs_scaled_change;mean_median_p10_neighbor_overlap;input_output_hashes","descriptive_no_equivalence_or_biological_claim","closed_pending_mv08zv_correction_closure","closed",FALSE,"same_internal_sample_seed_axis_required",16,28,"gene_topology_v1","sqrt_exact_squared_L2","H0_H1_separate_no_combination","same_124_units_same_seed_7626_unordered_pairs",TRUE,"none",0,0
"mv08zv_distance_comparison_queue_v1",24,"internal124","net_migration_effect",20260807,"H1","existing_selectedfit_data_exact500","allqc_residual_exact500",7626,"pearson;spearman;nonnegative_scale;relative_stress;left_right_median;median_abs_scaled_change;p95_abs_scaled_change;mean_median_p10_neighbor_overlap;input_output_hashes","descriptive_no_equivalence_or_biological_claim","closed_pending_mv08zv_correction_closure","closed",FALSE,"same_internal_sample_seed_axis_required",6,28,"gene_topology_v1","sqrt_exact_squared_L2","H0_H1_separate_no_combination","same_124_units_same_seed_7626_unordered_pairs",TRUE,"none",0,0
"mv08zv_distance_comparison_queue_v1",25,"internal124","fit_scope_effect",20260808,"H1","existing_selectedfit_data_exact500","allqc_data_exact500",7626,"pearson;spearman;nonnegative_scale;relative_stress;left_right_median;median_abs_scaled_change;p95_abs_scaled_change;mean_median_p10_neighbor_overlap;input_output_hashes","descriptive_no_equivalence_or_biological_claim","closed_pending_mv08zv_correction_closure","closed",FALSE,"same_internal_sample_seed_axis_required",8,18,"gene_topology_v1","sqrt_exact_squared_L2","H0_H1_separate_no_combination","same_124_units_same_seed_7626_unordered_pairs",TRUE,"none",0,0
"mv08zv_distance_comparison_queue_v1",26,"internal124","layer_effect",20260808,"H1","allqc_data_exact500","allqc_residual_exact500",7626,"pearson;spearman;nonnegative_scale;relative_stress;left_right_median;median_abs_scaled_change;p95_abs_scaled_change;mean_median_p10_neighbor_overlap;input_output_hashes","descriptive_no_equivalence_or_biological_claim","closed_pending_mv08zv_correction_closure","closed",FALSE,"same_internal_sample_seed_axis_required",18,30,"gene_topology_v1","sqrt_exact_squared_L2","H0_H1_separate_no_combination","same_124_units_same_seed_7626_unordered_pairs",TRUE,"none",0,0
"mv08zv_distance_comparison_queue_v1",27,"internal124","net_migration_effect",20260808,"H1","existing_selectedfit_data_exact500","allqc_residual_exact500",7626,"pearson;spearman;nonnegative_scale;relative_stress;left_right_median;median_abs_scaled_change;p95_abs_scaled_change;mean_median_p10_neighbor_overlap;input_output_hashes","descriptive_no_equivalence_or_biological_claim","closed_pending_mv08zv_correction_closure","closed",FALSE,"same_internal_sample_seed_axis_required",8,30,"gene_topology_v1","sqrt_exact_squared_L2","H0_H1_separate_no_combination","same_124_units_same_seed_7626_unordered_pairs",TRUE,"none",0,0
"mv08zv_distance_comparison_queue_v1",28,"internal124","fit_scope_effect",20260809,"H1","existing_selectedfit_data_exact500","allqc_data_exact500",7626,"pearson;spearman;nonnegative_scale;relative_stress;left_right_median;median_abs_scaled_change;p95_abs_scaled_change;mean_median_p10_neighbor_overlap;input_output_hashes","descriptive_no_equivalence_or_biological_claim","closed_pending_mv08zv_correction_closure","closed",FALSE,"same_internal_sample_seed_axis_required",10,20,"gene_topology_v1","sqrt_exact_squared_L2","H0_H1_separate_no_combination","same_124_units_same_seed_7626_unordered_pairs",TRUE,"none",0,0
"mv08zv_distance_comparison_queue_v1",29,"internal124","layer_effect",20260809,"H1","allqc_data_exact500","allqc_residual_exact500",7626,"pearson;spearman;nonnegative_scale;relative_stress;left_right_median;median_abs_scaled_change;p95_abs_scaled_change;mean_median_p10_neighbor_overlap;input_output_hashes","descriptive_no_equivalence_or_biological_claim","closed_pending_mv08zv_correction_closure","closed",FALSE,"same_internal_sample_seed_axis_required",20,32,"gene_topology_v1","sqrt_exact_squared_L2","H0_H1_separate_no_combination","same_124_units_same_seed_7626_unordered_pairs",TRUE,"none",0,0
"mv08zv_distance_comparison_queue_v1",30,"internal124","net_migration_effect",20260809,"H1","existing_selectedfit_data_exact500","allqc_residual_exact500",7626,"pearson;spearman;nonnegative_scale;relative_stress;left_right_median;median_abs_scaled_change;p95_abs_scaled_change;mean_median_p10_neighbor_overlap;input_output_hashes","descriptive_no_equivalence_or_biological_claim","closed_pending_mv08zv_correction_closure","closed",FALSE,"same_internal_sample_seed_axis_required",10,32,"gene_topology_v1","sqrt_exact_squared_L2","H0_H1_separate_no_combination","same_124_units_same_seed_7626_unordered_pairs",TRUE,"none",0,0
"mv08zv_distance_comparison_queue_v1",31,"external8","fit_scope_effect",20260805,"H0","same_axis_selectedfit_data_common475","allqc_data_common475",28,"pearson;spearman;nonnegative_scale;relative_stress;left_right_median;median_abs_scaled_change;p95_abs_scaled_change;mean_median_p10_neighbor_overlap;input_output_hashes","descriptive_no_equivalence_or_biological_claim","closed_pending_mv08zv_correction_closure","closed",FALSE,"same_exact_reference_input_and_selected384_digest_required",37,33,"gene_topology_v1","sqrt_exact_squared_L2","H0_H1_separate_no_combination","same_8_units_same_seed_28_unordered_pairs",FALSE,"external_gene_baseline_landscape_missing_cell_landscape_not_substitutable",0,0
"mv08zv_distance_comparison_queue_v1",32,"external8","layer_effect",20260805,"H0","allqc_data_common475","allqc_residual_common475",28,"pearson;spearman;nonnegative_scale;relative_stress;left_right_median;median_abs_scaled_change;p95_abs_scaled_change;mean_median_p10_neighbor_overlap;input_output_hashes","descriptive_no_equivalence_or_biological_claim","closed_pending_mv08zv_correction_closure","closed",FALSE,"same_exact_reference_input_and_selected384_digest_required",33,35,"gene_topology_v1","sqrt_exact_squared_L2","H0_H1_separate_no_combination","same_8_units_same_seed_28_unordered_pairs",TRUE,"none",0,0
"mv08zv_distance_comparison_queue_v1",33,"external8","common475_net_migration_effect",20260805,"H0","same_axis_selectedfit_data_common475","allqc_residual_common475",28,"pearson;spearman;nonnegative_scale;relative_stress;left_right_median;median_abs_scaled_change;p95_abs_scaled_change;mean_median_p10_neighbor_overlap;input_output_hashes","descriptive_no_equivalence_or_biological_claim","closed_pending_mv08zv_correction_closure","closed",FALSE,"same_exact_reference_input_and_selected384_digest_required",37,35,"gene_topology_v1","sqrt_exact_squared_L2","H0_H1_separate_no_combination","same_8_units_same_seed_28_unordered_pairs",FALSE,"external_gene_baseline_landscape_missing_cell_landscape_not_substitutable",0,0
"mv08zv_distance_comparison_queue_v1",34,"external8","residual_panel_effect",20260805,"H0","allqc_residual_common475","allqc_residual_exact500",28,"pearson;spearman;nonnegative_scale;relative_stress;left_right_median;median_abs_scaled_change;p95_abs_scaled_change;mean_median_p10_neighbor_overlap;input_output_hashes","descriptive_no_equivalence_or_biological_claim","closed_pending_mv08zv_correction_closure","closed",FALSE,"same_exact_reference_input_and_selected384_digest_required",35,22,"gene_topology_v1","sqrt_exact_squared_L2","H0_H1_separate_no_combination","same_8_units_same_seed_28_unordered_pairs",TRUE,"none",0,0
"mv08zv_distance_comparison_queue_v1",35,"external8","exact500_total_migration_effect",20260805,"H0","same_axis_selectedfit_data_common475","allqc_residual_exact500",28,"pearson;spearman;nonnegative_scale;relative_stress;left_right_median;median_abs_scaled_change;p95_abs_scaled_change;mean_median_p10_neighbor_overlap;input_output_hashes","descriptive_no_equivalence_or_biological_claim","closed_pending_mv08zv_correction_closure","closed",FALSE,"same_exact_reference_input_and_selected384_digest_required",37,22,"gene_topology_v1","sqrt_exact_squared_L2","H0_H1_separate_no_combination","same_8_units_same_seed_28_unordered_pairs",FALSE,"external_gene_baseline_landscape_missing_cell_landscape_not_substitutable",0,0
"mv08zv_distance_comparison_queue_v1",36,"external8","fit_scope_effect",20260805,"H1","same_axis_selectedfit_data_common475","allqc_data_common475",28,"pearson;spearman;nonnegative_scale;relative_stress;left_right_median;median_abs_scaled_change;p95_abs_scaled_change;mean_median_p10_neighbor_overlap;input_output_hashes","descriptive_no_equivalence_or_biological_claim","closed_pending_mv08zv_correction_closure","closed",FALSE,"same_exact_reference_input_and_selected384_digest_required",38,34,"gene_topology_v1","sqrt_exact_squared_L2","H0_H1_separate_no_combination","same_8_units_same_seed_28_unordered_pairs",FALSE,"external_gene_baseline_landscape_missing_cell_landscape_not_substitutable",0,0
"mv08zv_distance_comparison_queue_v1",37,"external8","layer_effect",20260805,"H1","allqc_data_common475","allqc_residual_common475",28,"pearson;spearman;nonnegative_scale;relative_stress;left_right_median;median_abs_scaled_change;p95_abs_scaled_change;mean_median_p10_neighbor_overlap;input_output_hashes","descriptive_no_equivalence_or_biological_claim","closed_pending_mv08zv_correction_closure","closed",FALSE,"same_exact_reference_input_and_selected384_digest_required",34,36,"gene_topology_v1","sqrt_exact_squared_L2","H0_H1_separate_no_combination","same_8_units_same_seed_28_unordered_pairs",TRUE,"none",0,0
"mv08zv_distance_comparison_queue_v1",38,"external8","common475_net_migration_effect",20260805,"H1","same_axis_selectedfit_data_common475","allqc_residual_common475",28,"pearson;spearman;nonnegative_scale;relative_stress;left_right_median;median_abs_scaled_change;p95_abs_scaled_change;mean_median_p10_neighbor_overlap;input_output_hashes","descriptive_no_equivalence_or_biological_claim","closed_pending_mv08zv_correction_closure","closed",FALSE,"same_exact_reference_input_and_selected384_digest_required",38,36,"gene_topology_v1","sqrt_exact_squared_L2","H0_H1_separate_no_combination","same_8_units_same_seed_28_unordered_pairs",FALSE,"external_gene_baseline_landscape_missing_cell_landscape_not_substitutable",0,0
"mv08zv_distance_comparison_queue_v1",39,"external8","residual_panel_effect",20260805,"H1","allqc_residual_common475","allqc_residual_exact500",28,"pearson;spearman;nonnegative_scale;relative_stress;left_right_median;median_abs_scaled_change;p95_abs_scaled_change;mean_median_p10_neighbor_overlap;input_output_hashes","descriptive_no_equivalence_or_biological_claim","closed_pending_mv08zv_correction_closure","closed",FALSE,"same_exact_reference_input_and_selected384_digest_required",36,24,"gene_topology_v1","sqrt_exact_squared_L2","H0_H1_separate_no_combination","same_8_units_same_seed_28_unordered_pairs",TRUE,"none",0,0
"mv08zv_distance_comparison_queue_v1",40,"external8","exact500_total_migration_effect",20260805,"H1","same_axis_selectedfit_data_common475","allqc_residual_exact500",28,"pearson;spearman;nonnegative_scale;relative_stress;left_right_median;median_abs_scaled_change;p95_abs_scaled_change;mean_median_p10_neighbor_overlap;input_output_hashes","descriptive_no_equivalence_or_biological_claim","closed_pending_mv08zv_correction_closure","closed",FALSE,"same_exact_reference_input_and_selected384_digest_required",38,24,"gene_topology_v1","sqrt_exact_squared_L2","H0_H1_separate_no_combination","same_8_units_same_seed_28_unordered_pairs",FALSE,"external_gene_baseline_landscape_missing_cell_landscape_not_substitutable",0,0
